source,task,condition,offer_amount,agent_index,rank,feature_label,activation
lottery,safe_risky_choice,baseline,10.0,23.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,23.0,9,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,23.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,24.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,baseline,10.0,24.0,2,choose between options,50.0
lottery,safe_risky_choice,baseline,10.0,24.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,24.0,4,an explanation or assistant,21.0
lottery,safe_risky_choice,baseline,10.0,24.0,5,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,24.0,6,balance and trade-offs,19.0
lottery,safe_risky_choice,baseline,10.0,24.0,7,providing helpful responses and assistance,18.0
lottery,safe_risky_choice,baseline,10.0,24.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,24.0,9,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,24.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,25.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,baseline,10.0,25.0,2,choose between options,50.0
lottery,safe_risky_choice,baseline,10.0,25.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,25.0,4,an explanation or assistant,21.0
lottery,safe_risky_choice,baseline,10.0,25.0,5,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,25.0,6,balance and trade-offs,19.0
lottery,safe_risky_choice,baseline,10.0,25.0,7,providing helpful responses and assistance,18.0
lottery,safe_risky_choice,baseline,10.0,25.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,25.0,9,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,25.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,26.0,1,predicting uncertain outcomes,87.0
lottery,safe_risky_choice,baseline,10.0,26.0,2,choose between options,51.0
lottery,safe_risky_choice,baseline,10.0,26.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,26.0,4,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,26.0,5,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,26.0,6,balance and trade-offs,15.0
lottery,safe_risky_choice,baseline,10.0,26.0,7,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,26.0,8,providing helpful responses and assistance,15.0
lottery,safe_risky_choice,baseline,10.0,26.0,9,an explanation or assistant,15.0
lottery,safe_risky_choice,baseline,10.0,26.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,27.0,1,predicting uncertain outcomes,87.0
lottery,safe_risky_choice,baseline,10.0,27.0,2,choose between options,51.0
lottery,safe_risky_choice,baseline,10.0,27.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,27.0,4,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,27.0,5,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,27.0,6,balance and trade-offs,15.0
lottery,safe_risky_choice,baseline,10.0,27.0,7,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,27.0,8,providing helpful responses and assistance,15.0
lottery,safe_risky_choice,baseline,10.0,27.0,9,an explanation or assistant,15.0
lottery,safe_risky_choice,baseline,10.0,27.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,28.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,baseline,10.0,28.0,2,choose between options,50.0
lottery,safe_risky_choice,baseline,10.0,28.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,28.0,4,an explanation or assistant,21.0
lottery,safe_risky_choice,baseline,10.0,28.0,5,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,28.0,6,balance and trade-offs,19.0
lottery,safe_risky_choice,baseline,10.0,28.0,7,providing helpful responses and assistance,18.0
lottery,safe_risky_choice,baseline,10.0,28.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,28.0,9,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,28.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,29.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,baseline,10.0,29.0,2,choose between options,50.0
lottery,safe_risky_choice,baseline,10.0,29.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,29.0,4,an explanation or assistant,21.0
lottery,safe_risky_choice,baseline,10.0,29.0,5,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,29.0,6,balance and trade-offs,19.0
lottery,safe_risky_choice,baseline,10.0,29.0,7,providing helpful responses and assistance,18.0
lottery,safe_risky_choice,baseline,10.0,29.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,29.0,9,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,29.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,30.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,baseline,10.0,30.0,2,choose between options,50.0
lottery,safe_risky_choice,baseline,10.0,30.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,30.0,4,an explanation or assistant,21.0
lottery,safe_risky_choice,baseline,10.0,30.0,5,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,30.0,6,balance and trade-offs,19.0
lottery,safe_risky_choice,baseline,10.0,30.0,7,providing helpful responses and assistance,18.0
lottery,safe_risky_choice,baseline,10.0,30.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,30.0,9,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,30.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,31.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,baseline,10.0,31.0,2,choose between options,50.0
lottery,safe_risky_choice,baseline,10.0,31.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,31.0,4,an explanation or assistant,21.0
lottery,safe_risky_choice,baseline,10.0,31.0,5,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,31.0,6,balance and trade-offs,19.0
lottery,safe_risky_choice,baseline,10.0,31.0,7,providing helpful responses and assistance,18.0
lottery,safe_risky_choice,baseline,10.0,31.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,31.0,9,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,31.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,32.0,1,predicting uncertain outcomes,87.0
lottery,safe_risky_choice,baseline,10.0,32.0,2,choose between options,51.0
lottery,safe_risky_choice,baseline,10.0,32.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,32.0,4,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,32.0,5,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,32.0,6,balance and trade-offs,15.0
lottery,safe_risky_choice,baseline,10.0,32.0,7,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,32.0,8,providing helpful responses and assistance,15.0
lottery,safe_risky_choice,baseline,10.0,32.0,9,an explanation or assistant,15.0
lottery,safe_risky_choice,baseline,10.0,32.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,33.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,baseline,10.0,33.0,2,choose between options,50.0
lottery,safe_risky_choice,baseline,10.0,33.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,33.0,4,an explanation or assistant,21.0
lottery,safe_risky_choice,baseline,10.0,33.0,5,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,33.0,6,balance and trade-offs,19.0
lottery,safe_risky_choice,baseline,10.0,33.0,7,providing helpful responses and assistance,18.0
lottery,safe_risky_choice,baseline,10.0,33.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,33.0,9,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,33.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,34.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,baseline,10.0,34.0,2,choose between options,50.0
lottery,safe_risky_choice,baseline,10.0,34.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,34.0,4,an explanation or assistant,21.0
lottery,safe_risky_choice,baseline,10.0,34.0,5,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,34.0,6,balance and trade-offs,19.0
lottery,safe_risky_choice,baseline,10.0,34.0,7,providing helpful responses and assistance,18.0
lottery,safe_risky_choice,baseline,10.0,34.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,34.0,9,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,34.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,35.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,baseline,10.0,35.0,2,choose between options,50.0
lottery,safe_risky_choice,baseline,10.0,35.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,35.0,4,an explanation or assistant,21.0
lottery,safe_risky_choice,baseline,10.0,35.0,5,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,35.0,6,balance and trade-offs,19.0
lottery,safe_risky_choice,baseline,10.0,35.0,7,providing helpful responses and assistance,18.0
lottery,safe_risky_choice,baseline,10.0,35.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,35.0,9,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,35.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,36.0,1,predicting uncertain outcomes,87.0
lottery,safe_risky_choice,baseline,10.0,36.0,2,choose between options,50.0
lottery,safe_risky_choice,baseline,10.0,36.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,36.0,4,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,36.0,5,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,36.0,6,an explanation or assistant,16.0
lottery,safe_risky_choice,baseline,10.0,36.0,7,balance and trade-offs,15.0
lottery,safe_risky_choice,baseline,10.0,36.0,8,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,36.0,9,providing helpful responses and assistance,15.0
lottery,safe_risky_choice,baseline,10.0,36.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,37.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,baseline,10.0,37.0,2,choose between options,50.0
lottery,safe_risky_choice,baseline,10.0,37.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,37.0,4,an explanation or assistant,21.0
lottery,safe_risky_choice,baseline,10.0,37.0,5,to make rational decisions,19.0
lottery,safe_risky_choice,baseline,10.0,37.0,6,balance and trade-offs,19.0
lottery,safe_risky_choice,baseline,10.0,37.0,7,providing helpful responses and assistance,18.0
lottery,safe_risky_choice,baseline,10.0,37.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,37.0,9,This introduces explanation or possibility,15.0
lottery,safe_risky_choice,baseline,10.0,37.0,10,scheduling and creating lists,14.0
lottery,safe_risky_choice,baseline,10.0,38.0,1,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,baseline,10.0,38.0,2,choose between options,49.0
lottery,safe_risky_choice,baseline,10.0,38.0,3,programming setup and parameters,33.0
lottery,safe_risky_choice,baseline,10.0,38.0,4,to make rational decisions,20.0
lottery,safe_risky_choice,baseline,10.0,38.0,5,balance and trade-offs,19.0
lottery,safe_risky_choice,baseline,10.0,38.0,6,providing helpful responses and assistance,18.0
lottery,safe_risky_choice,baseline,10.0,38.0,7,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",17.0
lottery,safe_risky_choice,baseline,10.0,38.0,8,This introduces explanation or possibility,15.0
